new 15 8 hit_instr boat
new 16 8 snowboard_instr boat
new 17 8 read_obj boat
yes 18 8 hold_obj boat
new 19 8 skateboard_instr boat
new 20 8 catch_obj boat
new 2 9 cut_instr traffic light
new 3 9 ride_instr traffic light
new 4 9 talk_on_phone_instr traffic light
new 5 9 kick_obj traffic light
new 6 9 work_on_computer_instr traffic light
new 7 9 eat_obj traffic light
new 8 9 sit_instr traffic light
new 10 9 lay_instr traffic light
new 11 9 drink_instr traffic light
new 12 9 carry_obj traffic light
new 13 9 throw_obj traffic light
new 14 9 look_obj traffic light
new 15 9 hit_instr traffic light
new 16 9 snowboard_instr traffic light
new 17 9 read_obj traffic light
new 18 9 hold_obj traffic light
new 19 9 skateboard_instr traffic light
new 20 9 catch_obj traffic light
new 2 10 cut_instr fire hydrant
new 3 10 ride_instr fire hydrant
new 4 10 talk_on_phone_instr fire hydrant
new 5 10 kick_obj fire hydrant
new 6 10 work_on_computer_instr fire hydrant
new 7 10 eat_obj fire hydrant
new 8 10 sit_instr fire hydrant
new 10 10 lay_instr fire hydrant
new 11 10 drink_instr fire hydrant
new 12 10 carry_obj fire hydrant
new 13 10 throw_obj fire hydrant
yes 14 10 look_obj fire hydrant
new 15 10 hit_instr fire hydrant
new 16 10 snowboard_instr fire hydrant
new 17 10 read_obj fire hydrant
new 18 10 hold_obj fire hydrant
new 19 10 skateboard_instr fire hydrant
new 20 10 catch_obj fire hydrant
new 2 11 cut_instr stop sign
new 3 11 ride_instr stop sign
new 4 11 talk_on_phone_instr stop sign
new 5 11 kick_obj stop sign
new 6 11 work_on_computer_instr stop sign
new 7 11 eat_obj stop sign
new 8 11 sit_instr stop sign
new 10 11 lay_instr stop sign
new 11 11 drink_instr stop sign
new 12 11 carry_obj stop sign
new 13 11 throw_obj stop sign
new 14 11 look_obj stop sign
new 15 11 hit_instr stop sign
new 16 11 snowboard_instr stop sign
new 17 11 read_obj stop sign
new 18 11 hold_obj stop sign
new 19 11 skateboard_instr stop sign
new 20 11 catch_obj stop sign
new 2 12 cut_instr parking meter
new 3 12 ride_instr parking meter
new 4 12 talk_on_phone_instr parking meter
new 5 12 kick_obj parking meter
new 6 12 work_on_computer_instr parking meter
new 7 12 eat_obj parking meter
new 8 12 sit_instr parking meter
new 10 12 lay_instr parking meter
new 11 12 drink_instr parking meter
new 12 12 carry_obj parking meter
new 13 12 throw_obj parking meter
new 14 12 look_obj parking meter
new 15 12 hit_instr parking meter
new 16 12 snowboard_instr parking meter
new 17 12 read_obj parking meter
new 18 12 hold_obj parking meter
new 19 12 skateboard_instr parking meter
new 20 12 catch_obj parking meter
new 2 13 cut_instr bench
new 3 13 ride_instr bench
new 4 13 talk_on_phone_instr bench
new 5 13 kick_obj bench
new 6 13 work_on_computer_instr bench
new 7 13 eat_obj bench
yes 8 13 sit_instr bench
yes 10 13 lay_instr bench
new 11 13 drink_instr bench
new 12 13 carry_obj bench
new 13 13 throw_obj bench
yes 14 13 look_obj bench
new 15 13 hit_instr bench
new 16 13 snowboard_instr bench
new 17 13 read_obj bench
yes 18 13 hold_obj bench
new 19 13 skateboard_instr bench
new 20 13 catch_obj bench
new 2 14 cut_instr bird
new 3 14 ride_instr bird
new 4 14 talk_on_phone_instr bird
new 5 14 kick_obj bird
new 6 14 work_on_computer_instr bird
new 7 14 eat_obj bird
new 8 14 sit_instr bird
new 10 14 lay_instr bird
new 11 14 drink_instr bird
new 12 14 carry_obj bird
new 13 14 throw_obj bird
yes 14 14 look_obj bird
new 15 14 hit_instr bird
new 16 14 snowboard_instr bird
new 17 14 read_obj bird
yes 18 14 hold_obj bird
new 19 14 skateboard_instr bird
new 20 14 catch_obj bird
new 2 15 cut_instr cat
new 3 15 ride_instr cat
new 4 15 talk_on_phone_instr cat
new 5 15 kick_obj cat
new 6 15 work_on_computer_instr cat
new 7 15 eat_obj cat
new 8 15 sit_instr cat
new 10 15 lay_instr cat
new 11 15 drink_instr cat
new 12 15 carry_obj cat
new 13 15 throw_obj cat
yes 14 15 look_obj cat
new 15 15 hit_instr cat
new 16 15 snowboard_instr cat
new 17 15 read_obj cat
yes 18 15 hold_obj cat
new 19 15 skateboard_instr cat
new 20 15 catch_obj cat
new 2 16 cut_instr dog
new 3 16 ride_instr dog
new 4 16 talk_on_phone_instr dog
new 5 16 kick_obj dog
new 6 16 work_on_computer_instr dog
new 7 16 eat_obj dog
new 8 16 sit_instr dog
new 10 16 lay_instr dog
new 11 16 drink_instr dog
new 12 16 carry_obj dog
new 13 16 throw_obj dog
yes 14 16 look_obj dog
new 15 16 hit_instr dog
new 16 16 snowboard_instr dog
new 17 16 read_obj dog
yes 18 16 hold_obj dog
new 19 16 skateboard_instr dog
new 20 16 catch_obj dog
new 2 17 cut_instr horse
yes 3 17 ride_instr horse
new 4 17 talk_on_phone_instr horse
new 5 17 kick_obj horse
new 6 17 work_on_computer_instr horse
new 7 17 eat_obj horse
yes 8 17 sit_instr horse
new 10 17 lay_instr horse
new 11 17 drink_instr horse
new 12 17 carry_obj horse
new 13 17 throw_obj horse
yes 14 17 look_obj horse
new 15 17 hit_instr horse
new 16 17 snowboard_instr horse
new 17 17 read_obj horse
yes 18 17 hold_obj horse
new 19 17 skateboard_instr horse
new 20 17 catch_obj horse
yes 2 18 cut_instr sheep
new 3 18 ride_instr sheep
new 4 18 talk_on_phone_instr sheep
new 5 18 kick_obj sheep
new 6 18 work_on_computer_instr sheep
new 7 18 eat_obj sheep
new 8 18 sit_instr sheep
new 10 18 lay_instr sheep
new 11 18 drink_instr sheep
new 12 18 carry_obj sheep
new 13 18 throw_obj sheep
yes 14 18 look_obj sheep
new 15 18 hit_instr sheep
new 16 18 snowboard_instr sheep
new 17 18 read_obj sheep
yes 18 18 hold_obj sheep
new 19 18 skateboard_instr sheep
new 20 18 catch_obj sheep
new 2 19 cut_instr cow
new 3 19 ride_instr cow
new 4 19 talk_on_phone_instr cow
new 5 19 kick_obj cow
new 6 19 work_on_computer_instr cow
new 7 19 eat_obj cow
new 8 19 sit_instr cow
new 10 19 lay_instr cow
new 11 19 drink_instr cow
new 12 19 carry_obj cow
new 13 19 throw_obj cow
yes 14 19 look_obj cow
new 15 19 hit_instr cow
new 16 19 snowboard_instr cow
new 17 19 read_obj cow
new 18 19 hold_obj cow
new 19 19 skateboard_instr cow
new 20 19 catch_obj cow
new 2 20 cut_instr elephant
yes 3 20 ride_instr elephant
new 4 20 talk_on_phone_instr elephant
new 5 20 kick_obj elephant
new 6 20 work_on_computer_instr elephant
new 7 20 eat_obj elephant
yes 8 20 sit_instr elephant
new 10 20 lay_instr elephant
new 11 20 drink_instr elephant
new 12 20 carry_obj elephant
new 13 20 throw_obj elephant
yes 14 20 look_obj elephant
new 15 20 hit_instr elephant
new 16 20 snowboard_instr elephant
new 17 20 read_obj elephant
yes 18 20 hold_obj elephant
new 19 20 skateboard_instr elephant
new 20 20 catch_obj elephant
new 2 21 cut_instr bear
new 3 21 ride_instr bear
new 4 21 talk_on_phone_instr bear
new 5 21 kick_obj bear
new 6 21 work_on_computer_instr bear
new 7 21 eat_obj bear
new 8 21 sit_instr bear
new 10 21 lay_instr bear
new 11 21 drink_instr bear
new 12 21 carry_obj bear
new 13 21 throw_obj bear
new 14 21 look_obj bear
new 15 21 hit_instr bear
new 16 21 snowboard_instr bear
new 17 21 read_obj bear
new 18 21 hold_obj bear
new 19 21 skateboard_instr bear
new 20 21 catch_obj bear
new 2 22 cut_instr zebra
new 3 22 ride_instr zebra
new 4 22 talk_on_phone_instr zebra
new 5 22 kick_obj zebra
new 6 22 work_on_computer_instr zebra
new 7 22 eat_obj zebra
new 8 22 sit_instr zebra
new 10 22 lay_instr zebra
new 11 22 drink_instr zebra
new 12 22 carry_obj zebra
new 13 22 throw_obj zebra
new 14 22 look_obj zebra
new 15 22 hit_instr zebra
new 16 22 snowboard_instr zebra
new 17 22 read_obj zebra
new 18 22 hold_obj zebra
new 19 22 skateboard_instr zebra
new 20 22 catch_obj zebra
new 2 23 cut_instr giraffe
new 3 23 ride_instr giraffe
new 4 23 talk_on_phone_instr giraffe
new 5 23 kick_obj giraffe
new 6 23 work_on_computer_instr giraffe
new 7 23 eat_obj giraffe
new 8 23 sit_instr giraffe
new 10 23 lay_instr giraffe
new 11 23 drink_instr giraffe
new 12 23 carry_obj giraffe
new 13 23 throw_obj giraffe
yes 14 23 look_obj giraffe
new 15 23 hit_instr giraffe
new 16 23 snowboard_instr giraffe
new 17 23 read_obj giraffe
new 18 23 hold_obj giraffe
new 19 23 skateboard_instr giraffe
new 20 23 catch_obj giraffe
new 2 24 cut_instr backpack
new 3 24 ride_instr backpack
new 4 24 talk_on_phone_instr backpack
new 5 24 kick_obj backpack
new 6 24 work_on_computer_instr backpack
new 7 24 eat_obj backpack
yes 8 24 sit_instr backpack
new 10 24 lay_instr backpack
new 11 24 drink_instr backpack
yes 12 24 carry_obj backpack
new 13 24 throw_obj backpack
yes 14 24 look_obj backpack
new 15 24 hit_instr backpack
new 16 24 snowboard_instr backpack
new 17 24 read_obj backpack
yes 18 24 hold_obj backpack
new 19 24 skateboard_instr backpack
new 20 24 catch_obj backpack
new 2 25 cut_instr umbrella
new 3 25 ride_instr umbrella
new 4 25 talk_on_phone_instr umbrella
new 5 25 kick_obj umbrella
new 6 25 work_on_computer_instr umbrella
new 7 25 eat_obj umbrella
new 8 25 sit_instr umbrella
new 10 25 lay_instr umbrella
new 11 25 drink_instr umbrella
yes 12 25 carry_obj umbrella
new 13 25 throw_obj umbrella
yes 14 25 look_obj umbrella
new 15 25 hit_instr umbrella
new 16 25 snowboard_instr umbrella
new 17 25 read_obj umbrella
yes 18 25 hold_obj umbrella
new 19 25 skateboard_instr umbrella
new 20 25 catch_obj umbrella
new 2 26 cut_instr handbag
new 3 26 ride_instr handbag
new 4 26 talk_on_phone_instr handbag
new 5 26 kick_obj handbag
new 6 26 work_on_computer_instr handbag
new 7 26 eat_obj handbag
yes 8 26 sit_instr handbag
new 10 26 lay_instr handbag
new 11 26 drink_instr handbag
yes 12 26 carry_obj handbag
new 13 26 throw_obj handbag
yes 14 26 look_obj handbag
new 15 26 hit_instr handbag
new 16 26 snowboard_instr handbag
new 17 26 read_obj handbag
yes 18 26 hold_obj handbag
new 19 26 skateboard_instr handbag
new 20 26 catch_obj handbag
yes 2 27 cut_instr tie
new 3 27 ride_instr tie
new 4 27 talk_on_phone_instr tie
new 5 27 kick_obj tie
new 6 27 work_on_computer_instr tie
new 7 27 eat_obj tie
new 8 27 sit_instr tie
new 10 27 lay_instr tie
new 11 27 drink_instr tie
new 12 27 carry_obj tie
new 13 27 throw_obj tie
yes 14 27 look_obj tie
new 15 27 hit_instr tie
new 16 27 snowboard_instr tie
new 17 27 read_obj tie
yes 18 27 hold_obj tie
new 19 27 skateboard_instr tie
new 20 27 catch_obj tie
new 2 28 cut_instr suitcase
new 3 28 ride_instr suitcase
new 4 28 talk_on_phone_instr suitcase
new 5 28 kick_obj suitcase
new 6 28 work_on_computer_instr suitcase
new 7 28 eat_obj suitcase
yes 8 28 sit_instr suitcase
new 10 28 lay_instr suitcase
new 11 28 drink_instr suitcase
yes 12 28 carry_obj suitcase
new 13 28 throw_obj suitcase
yes 14 28 look_obj suitcase
new 15 28 hit_instr suitcase
new 16 28 snowboard_instr suitcase
new 17 28 read_obj suitcase
yes 18 28 hold_obj suitcase
new 19 28 skateboard_instr suitcase
new 20 28 catch_obj suitcase
new 2 29 cut_instr frisbee
new 3 29 ride_instr frisbee
new 4 29 talk_on_phone_instr frisbee
new 5 29 kick_obj frisbee
new 6 29 work_on_computer_instr frisbee
new 7 29 eat_obj frisbee
new 8 29 sit_instr frisbee
new 10 29 lay_instr frisbee
new 11 29 drink_instr frisbee
yes 12 29 carry_obj frisbee
yes 13 29 throw_obj frisbee
yes 14 29 look_obj frisbee
new 15 29 hit_instr frisbee
new 16 29 snowboard_instr frisbee
new 17 29 read_obj frisbee
yes 18 29 hold_obj frisbee
new 19 29 skateboard_instr frisbee
yes 20 29 catch_obj frisbee
yes 1 30 ski_instr skis
new 3 30 ride_instr skis
new 4 30 talk_on_phone_instr skis
new 5 30 kick_obj skis
new 6 30 work_on_computer_instr skis
new 7 30 eat_obj skis
new 8 30 sit_instr skis
yes 9 30 jump_instr skis
new 10 30 lay_instr skis
new 11 30 drink_instr skis
yes 12 30 carry_obj skis
new 13 30 throw_obj skis
yes 14 30 look_obj skis
new 15 30 hit_instr skis
yes 16 30 snowboard_instr skis
new 17 30 read_obj skis
yes 18 30 hold_obj skis
new 19 30 skateboard_instr skis
new 20 30 catch_obj skis
yes 1 31 ski_instr snowboard
new 3 31 ride_instr snowboard
new 4 31 talk_on_phone_instr snowboard
new 5 31 kick_obj snowboard
new 6 31 work_on_computer_instr snowboard
new 7 31 eat_obj snowboard
new 8 31 sit_instr snowboard
yes 9 31 jump_instr snowboard
new 10 31 lay_instr snowboard
new 11 31 drink_instr snowboard
yes 12 31 carry_obj snowboard
new 13 31 throw_obj snowboard
yes 14 31 look_obj snowboard
new 15 31 hit_instr snowboard
yes 16 31 snowboard_instr snowboard
new 17 31 read_obj snowboard
yes 18 31 hold_obj snowboard
yes 19 31 skateboard_instr snowboard
new 20 31 catch_obj snowboard
new 2 32 cut_instr sports ball
new 3 32 ride_instr sports ball
new 4 32 talk_on_phone_instr sports ball
yes 5 32 kick_obj sports ball
new 6 32 work_on_computer_instr sports ball
new 7 32 eat_obj sports ball
new 8 32 sit_instr sports ball
new 10 32 lay_instr sports ball
new 11 32 drink_instr sports ball
yes 12 32 carry_obj sports ball
yes 13 32 throw_obj sports ball
yes 14 32 look_obj sports ball
yes 15 32 hit_instr sports ball
new 16 32 snowboard_instr sports ball
new 17 32 read_obj sports ball
yes 18 32 hold_obj sports ball
new 19 32 skateboard_instr sports ball
yes 20 32 catch_obj sports ball
new 2 33 cut_instr kite
new 3 33 ride_instr kite
new 4 33 talk_on_phone_instr kite
new 5 33 kick_obj kite
new 6 33 work_on_computer_instr kite
new 7 33 eat_obj kite
new 8 33 sit_instr kite
new 10 33 lay_instr kite
new 11 33 drink_instr kite
yes 12 33 carry_obj kite
new 13 33 throw_obj kite
yes 14 33 look_obj kite
new 15 33 hit_instr kite
new 16 33 snowboard_instr kite
new 17 33 read_obj kite
yes 18 33 hold_obj kite
new 19 33 skateboard_instr kite
new 20 33 catch_obj kite
new 2 34 cut_instr baseball bat
new 3 34 ride_instr baseball bat
new 4 34 talk_on_phone_instr baseball bat
new 5 34 kick_obj baseball bat
new 6 34 work_on_computer_instr baseball bat
new 7 34 eat_obj baseball bat
new 8 34 sit_instr baseball bat
new 10 34 lay_instr baseball bat
new 11 34 drink_instr baseball bat
yes 12 34 carry_obj baseball bat
new 13 34 throw_obj baseball bat
yes 14 34 look_obj baseball bat
yes 15 34 hit_instr baseball bat
new 16 34 snowboard_instr baseball bat
new 17 34 read_obj baseball bat
yes 18 34 hold_obj baseball bat
new 19 34 skateboard_instr baseball bat
new 20 34 catch_obj baseball bat
new 2 35 cut_instr baseball glove
new 3 35 ride_instr baseball glove
new 4 35 talk_on_phone_instr baseball glove
new 5 35 kick_obj baseball glove
new 6 35 work_on_computer_instr baseball glove
new 7 35 eat_obj baseball glove
new 8 35 sit_instr baseball glove
new 10 35 lay_instr baseball glove
new 11 35 drink_instr baseball glove
new 12 35 carry_obj baseball glove
new 13 35 throw_obj baseball glove
yes 14 35 look_obj baseball glove
new 15 35 hit_instr baseball glove
new 16 35 snowboard_instr baseball glove
new 17 35 read_obj baseball glove
yes 18 35 hold_obj baseball glove
new 19 35 skateboard_instr baseball glove
new 20 35 catch_obj baseball glove
new 2 36 cut_instr skateboard
new 3 36 ride_instr skateboard
new 4 36 talk_on_phone_instr skateboard
new 5 36 kick_obj skateboard
new 6 36 work_on_computer_instr skateboard
new 7 36 eat_obj skateboard
new 8 36 sit_instr skateboard
yes 9 36 jump_instr skateboard
new 10 36 lay_instr skateboard
new 11 36 drink_instr skateboard
yes 12 36 carry_obj skateboard
new 13 36 throw_obj skateboard
yes 14 36 look_obj skateboard
new 15 36 hit_instr skateboard
new 16 36 snowboard_instr skateboard
new 17 36 read_obj skateboard
yes 18 36 hold_obj skateboard
yes 19 36 skateboard_instr skateboard
new 20 36 catch_obj skateboard
yes 0 37 surf_instr surfboard
new 3 37 ride_instr surfboard
new 4 37 talk_on_phone_instr surfboard
new 5 37 kick_obj surfboard
new 6 37 work_on_computer_instr surfboard
new 7 37 eat_obj surfboard
new 8 37 sit_instr surfboard
yes 9 37 jump_instr surfboard
new 10 37 lay_instr surfboard
new 11 37 drink_instr surfboard
yes 12 37 carry_obj surfboard
new 13 37 throw_obj surfboard
yes 14 37 look_obj surfboard
new 15 37 hit_instr surfboard
new 16 37 snowboard_instr surfboard
new 17 37 read_obj surfboard
yes 18 37 hold_obj surfboard
new 19 37 skateboard_instr surfboard
new 20 37 catch_obj surfboard
new 2 38 cut_instr tennis racket
new 3 38 ride_instr tennis racket
new 4 38 talk_on_phone_instr tennis racket
new 5 38 kick_obj tennis racket
new 6 38 work_on_computer_instr tennis racket
new 7 38 eat_obj tennis racket
new 8 38 sit_instr tennis racket
new 10 38 lay_instr tennis racket
new 11 38 drink_instr tennis racket
yes 12 38 carry_obj tennis racket
new 13 38 throw_obj tennis racket
yes 14 38 look_obj tennis racket
yes 15 38 hit_instr tennis racket
new 16 38 snowboard_instr tennis racket
new 17 38 read_obj tennis racket
yes 18 38 hold_obj tennis racket
new 19 38 skateboard_instr tennis racket
new 20 38 catch_obj tennis racket
new 2 39 cut_instr bottle
new 3 39 ride_instr bottle
new 4 39 talk_on_phone_instr bottle
new 5 39 kick_obj bottle
new 6 39 work_on_computer_instr bottle
new 7 39 eat_obj bottle
new 8 39 sit_instr bottle
new 10 39 lay_instr bottle
yes 11 39 drink_instr bottle
yes 12 39 carry_obj bottle
new 13 39 throw_obj bottle
yes 14 39 look_obj bottle
new 15 39 hit_instr bottle
new 16 39 snowboard_instr bottle
new 17 39 read_obj bottle
yes 18 39 hold_obj bottle
new 19 39 skateboard_instr bottle
new 20 39 catch_obj bottle
new 2 40 cut_instr wine glass
new 3 40 ride_instr wine glass
new 4 40 talk_on_phone_instr wine glass
new 5 40 kick_obj wine glass
new 6 40 work_on_computer_instr wine glass
new 7 40 eat_obj wine glass
new 8 40 sit_instr wine glass
new 10 40 lay_instr wine glass
yes 11 40 drink_instr wine glass
yes 12 40 carry_obj wine glass
new 13 40 throw_obj wine glass
yes 14 40 look_obj wine glass
new 15 40 hit_instr wine glass
new 16 40 snowboard_instr wine glass
new 17 40 read_obj wine glass
yes 18 40 hold_obj wine glass
new 19 40 skateboard_instr wine glass
new 20 40 catch_obj wine glass
new 2 41 cut_instr cup
new 3 41 ride_instr cup
new 4 41 talk_on_phone_instr cup
new 5 41 kick_obj cup
new 6 41 work_on_computer_instr cup
new 7 41 eat_obj cup
new 8 41 sit_instr cup
new 10 41 lay_instr cup
yes 11 41 drink_instr cup
yes 12 41 carry_obj cup
new 13 41 throw_obj cup
yes 14 41 look_obj cup
new 15 41 hit_instr cup
new 16 41 snowboard_instr cup
new 17 41 read_obj cup
yes 18 41 hold_obj cup
new 19 41 skateboard_instr cup
new 20 41 catch_obj cup
yes 2 42 cut_instr fork
new 3 42 ride_instr fork
new 4 42 talk_on_phone_instr fork
new 5 42 kick_obj fork
new 6 42 work_on_computer_instr fork
yes 7 42 eat_obj fork
new 8 42 sit_instr fork
new 10 42 lay_instr fork
new 11 42 drink_instr fork
new 12 42 carry_obj fork
new 13 42 throw_obj fork
yes 14 42 look_obj fork
new 15 42 hit_instr fork
new 16 42 snowboard_instr fork
new 17 42 read_obj fork
yes 18 42 hold_obj fork
new 19 42 skateboard_instr fork
new 20 42 catch_obj fork
yes 2 43 cut_instr knife
new 3 43 ride_instr knife
new 4 43 talk_on_phone_instr knife
new 5 43 kick_obj knife
new 6 43 work_on_computer_instr knife
yes 7 43 eat_obj knife
new 8 43 sit_instr knife
new 10 43 lay_instr knife
new 11 43 drink_instr knife
new 12 43 carry_obj knife
new 13 43 throw_obj knife
yes 14 43 look_obj knife
new 15 43 hit_instr knife
new 16 43 snowboard_instr knife
new 17 43 read_obj knife
yes 18 43 hold_obj knife
new 19 43 skateboard_instr knife
new 20 43 catch_obj knife
new 2 44 cut_instr spoon
new 3 44 ride_instr spoon
new 4 44 talk_on_phone_instr spoon
new 5 44 kick_obj spoon
new 6 44 work_on_computer_instr spoon
yes 7 44 eat_obj spoon
new 8 44 sit_instr spoon
new 10 44 lay_instr spoon
new 11 44 drink_instr spoon
new 12 44 carry_obj spoon
new 13 44 throw_obj spoon
yes 14 44 look_obj spoon
new 15 44 hit_instr spoon
new 16 44 snowboard_instr spoon
new 17 44 read_obj spoon
yes 18 44 hold_obj spoon
new 19 44 skateboard_instr spoon
new 20 44 catch_obj spoon
yes 2 45 cut_instr bowl
new 3 45 ride_instr bowl
new 4 45 talk_on_phone_instr bowl
new 5 45 kick_obj bowl
new 6 45 work_on_computer_instr bowl
new 7 45 eat_obj bowl
new 8 45 sit_instr bowl
new 10 45 lay_instr bowl
yes 11 45 drink_instr bowl
new 12 45 carry_obj bowl
new 13 45 throw_obj bowl
yes 14 45 look_obj bowl
new 15 45 hit_instr bowl
new 16 45 snowboard_instr bowl
new 17 45 read_obj bowl
yes 18 45 hold_obj bowl
new 19 45 skateboard_instr bowl
new 20 45 catch_obj bowl
yes 2 46 cut_instr banana
new 3 46 ride_instr banana
new 4 46 talk_on_phone_instr banana
new 5 46 kick_obj banana
new 6 46 work_on_computer_instr banana
yes 7 46 eat_obj banana
new 8 46 sit_instr banana
new 10 46 lay_instr banana
new 11 46 drink_instr banana
yes 12 46 carry_obj banana
new 13 46 throw_obj banana
yes 14 46 look_obj banana
new 15 46 hit_instr banana
new 16 46 snowboard_instr banana
new 17 46 read_obj banana
yes 18 46 hold_obj banana
new 19 46 skateboard_instr banana
new 20 46 catch_obj banana
yes 2 47 cut_instr apple
new 3 47 ride_instr apple
new 4 47 talk_on_phone_instr apple
new 5 47 kick_obj apple
new 6 47 work_on_computer_instr apple
yes 7 47 eat_obj apple
new 8 47 sit_instr apple
new 10 47 lay_instr apple
new 11 47 drink_instr apple
new 12 47 carry_obj apple
new 13 47 throw_obj apple
yes 14 47 look_obj apple
new 15 47 hit_instr apple
new 16 47 snowboard_instr apple
new 17 47 read_obj apple
yes 18 47 hold_obj apple
new 19 47 skateboard_instr apple
new 20 47 catch_obj apple
yes 2 48 cut_instr sandwich
new 3 48 ride_instr sandwich
new 4 48 talk_on_phone_instr sandwich
new 5 48 kick_obj sandwich
new 6 48 work_on_computer_instr sandwich
yes 7 48 eat_obj sandwich
new 8 48 sit_instr sandwich
new 10 48 lay_instr sandwich
new 11 48 drink_instr sandwich
new 12 48 carry_obj sandwich
new 13 48 throw_obj sandwich
yes 14 48 look_obj sandwich
new 15 48 hit_instr sandwich
new 16 48 snowboard_instr sandwich
new 17 48 read_obj sandwich
yes 18 48 hold_obj sandwich
new 19 48 skateboard_instr sandwich
